Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
El Salvador,SLV,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,23.329462683416,30.4765800777255,24.4422890397672,21.9637182720945,20.8709888177223,22.3797977949586,22.7006893576779,20.6285466216007,17.7419228571205,19.2109503686516,22.316068537349,23.4520322529229,21.2204147818529,21.6762892702718,20.5632018598429,19.2844057954903,22.397128497801,22.6073883158395,20.8407900017315,19.7846171540929,21.6591907561331,26.1000089967783,21.7393085733121
Equatorial Guinea,GNQ,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,16.5559572073792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.3162787387133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.3702590924212,29.3925384160829,25.849120253293,..,..,..,..,..,38.1833946067983,37.0317413707006,34.4428833604496,36.0631605808888,37.1021709308718,38.682763226003,38.5938875691494,40.4737000175824,43.6453481099236,44.8780074088464,46.4289909040222,48.603333129182,62.4008781094472,63.3387135845876,61.5122817250908
Estonia,EST,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,25.6140853556525,29.4369391189144,31.9409851919414,..,..,..,..,..,37.3415887140886,41.6974356495303,41.5046247843044,40.6047664082489,39.4330385708731,39.1532743915886,38.0704695166336,37.3554178590421,38.086522197016,37.911515710244,39.097319057663,39.363514204842,64.4787322277912,59.388288386568,53.1159121998828
Eswatini,SWZ,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,85.5228518854836,71.1393155063538,43.3784356463296,11.6604485438766,-11.6709159630555,-23.9678202348399,54.0441346594973,85.2931977518593,77.6118412034254,66.0402242462088,55.3167112226526,72.6467714222069,57.3418587635957,53.1040848661719,62.2236453071083,60.5405760094432,65.3513634275311,40.9117796422778,56.1633482734019,58.8651182121261,74.7074977129785,70.9507180596235,79.6579158857697
Eswatini,SWZ,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,80.634958420517,67.6902996355923,68.1493312296143,70.2041980638176,42.7250050516371,42.3602773577282,57.0348108411152,65.7299153188597,61.772520523632,47.7408459963652,74.3916497243822,54.4999932486468,41.819851497612,52.9368590318053,50.4127089259994,43.7740273531906,65.7113066048843,65.4146686882844,53.9239031682339,59.6147415486257,58.1819030121676,51.9106605184751,58.0846583962718
Ethiopia,ETH,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,28.2364125570201,12.9147076654686,12.6600915305898,28.7427411126191,31.5060548134926,15.6175324404172,10.7168165098221,13.1236123933413,9.0406950104026,11.3661743297764,10.8794651069771,8.06835723243326,7.82443554116058,6.03016773366338,6.58302894563961,5.89821106606838,7.11218481476391,6.66127412998938,5.05663309798943,6.66597435731954,6.51788463141405,6.55215487544962,4.8149654126935
Ethiopia,ETH,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.2950607626943,21.8209494088444,28.7287775663712,26.8984826941611,26.389061247587,23.4654223001781,30.881300954128,24.9095754240405,20.9278207084745,21.6385926720471,24.8425740092702,29.9943552611597,23.2192372434569,16.2340597255745,18.9333642955624,20.8789834464036,25.0151861932842,16.7641240580147,20.0424639020541,19.5366182004513,24.5752025439699,15.368500540124,11.8197260142595
Faroe Islands,FRO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,12.289156626506,14.4014084507042,15.4688377316115,11.7753389283409,13.9919848024913,38.1612565860618,27.315089858958,18.0306443810771,14.9098904130771,30.5966315901818,31.8319751312668,38.6921722140799,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.0819790911914,23.5243553008596,32.1787454323995,28.7491408934708,39.9260055163068,40.5585201919773,40.3690651178563,36.400624416827,43.9561759666403,52.4172752527038,56.8272579359767,50.907655472839,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,22.2836567512403,13.8454111095039,16.1417141958683,12.748405259523,16.9474927811286,14.4393864091762,13.8091580735516,12.4207375960965,6.20471436918218,5.75213153910445,4.39680015658396,5.98970805129056,6.17406770413946,6.46671577040061,5.21529013550365,6.10588799673924,5.60957309102535,4.22466533320848,4.2933950482705,3.84732979190099,13.9115339702179,28.2520838640304,5.54031380206995
Fiji,FJI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,22.5073337509335,16.6156519878403,16.6520309913887,17.1659579905431,15.308700197498,20.6247176268686,20.7514134195332,19.2000164577401,19.5467167151312,24.2951687194842,13.0582640706554,17.4318931166459,18.7542065129238,14.1019702894764,18.3907215461583,18.1478313164972,19.285138600416,19.5132878263141,18.2496418057749,20.4570418811304,28.121455817542,25.9400285105821,17.0343437844414
Finland,FIN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,59.7575527756415,67.2186970064982,49.2589563000871,47.8020327068784,50.0636420582167,59.3195194305134,..,..,66.0232238230281,68.3408717029251,66.5463227747791,65.1844951354852,67.7072411182783,69.2935981998339,70.5871767648405,72.9009889631328,73.1004955772957,71.6445362230546,70.9234454480716,72.9920712740125,84.2677877030064,84.0360400335413,77.5647922633894
Finland,FIN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,46.4478044148735,43.8256373564643,53.7677098602468,54.104045169834,53.2976122820176,55.9818048110536,..,..,58.5338745603637,64.0375374461231,59.2145396904285,56.575572125814,60.3299578495696,53.9169225183804,53.677083036626,56.5757661012902,56.2594260916301,56.9919257797371,57.9687551000344,61.4097856707348,71.8415754055358,72.2210853640248,65.5459666812749
France,FRA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,43.9631116833161,46.1849953883076,47.8813503155176,47.2732745851602,44.7186157391549,47.9339124388215,47.2404035230364,46.8616122168607,48.0395156333712,49.203651830094,49.6491589422068,48.599986924906,49.4106776677115,50.4771317180954,53.8471190933004,54.4320805131268,55.0208826634205,54.1176520797659,54.8962436719477,53.7854378036123,59.2389207831135,53.5530731281961,48.5251280455573
France,FRA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,41.0686973149024,42.2925299532141,44.3380293037394,44.3031850472059,44.718108591279,46.0075983745463,47.0318786803124,47.746163828159,48.8340112819919,51.9381614100616,49.8989737177928,48.2263451009565,51.670386536449,52.1328827519839,54.5125108380645,58.3771528018293,57.1710690763813,55.6003272860828,55.4727992628881,55.0060062950557,60.0249203903562,57.3669995729552,55.9819831252238
French Polynesia,PYF,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,25.0576210645718,16.8751173268257,14.2615399078689,16.1754829019247,17.7916700579527,13.3217690114874,22.6487246912043,23.3301994966273,13.5650123691915,11.450671022628,9.15552050408412,7.49636607332337,5.76621713580421,5.53460234546833,6.06110886538737,..,..,..,..,..,..
French Polynesia,PYF,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,31.5285285285285,26.619471842189,19.2740787600823,24.8259569691273,34.0040352499116,18.3550978349857,27.2392951879561,33.196149765263,27.3003059097794,22.0757836478193,20.8448795638748,19.9965819555593,18.5800452724089,17.0985894223187,23.9624406727116,..,..,..,..,..,..
Gabon,GAB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,31.6811610992047,24.223933592895,16.9468771974684,7.09616386228619,14.6998105257204,45.8805240950478,..,41.0626223576934,47.0028840096475,20.2525642713793,52.0539639691326,74.1199961035592,77.8392385138546,73.13789825519,65.0068232216978,83.7548788559199,..,..,..,..,..,..,..
Gabon,GAB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,49.8019502595279,30.476897354255,37.4007408219521,37.9216259365946,37.1514437972488,34.7442126054274,..,50.3476992215372,45.655712679079,39.7675885179884,33.846236250657,43.884719867369,51.3503787597413,50.3200787419487,45.3133193159565,50.6449901043362,..,..,..,..,..,..,..
"Gambia, The",GMB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,5.33508396518113,9.4485111056303,9.31764004767585,10.1014205062126,16.325449244382,13.7989551497118,20.8256210086977,14.4821678020358,9.17222441270579,5.48102262098453,7.32139160261839,2.82565560418941,2.4220986452771,3.03107493002135,2.48247106749174,6.41365591568766,6.11517266207623,18.7961748691772,7.37329982551779,..
"Gambia, The",GMB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,0.537623843506296,0.934252616071234,2.07511473443742,51.6422172829201,31.9563020085014,33.4577987516706,33.4011895721449,26.7853391719658,10.328472773116,4.2355034524584,5.25158510531813,1.69153877610145,1.61497876091281,2.53439468596517,1.99166610913085,3.69918862420096,4.40845729072804,3.61391510177191,1.97459983001545,..
Georgia,GEO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,6.85465386015416,8.70743801034223,9.42505003475991,14.1021013526113,10.0747497449201,9.66047203919574,8.73528582874874,7.10849065279777,6.88056882066098,9.00902768527996,9.26550180441555,6.9518528019169,6.62472582656342,5.93507477281057,5.69017413554174,4.95693241495424,5.00986429014914,5.12471813373952,3.74641750713633,4.40730172746635,15.0960917805555,14.6698728139422,15.9973757737775
Georgia,GEO,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,13.3679884110717,13.9982748571395,14.31048521229,16.5873025518891,9.54748579172325,11.8530466223813,7.7664821686182,7.73458992601694,12.7618697492978,12.6104803003469,11.4290997416128,11.843168829535,11.3514947637554,11.1343103791275,14.1657511399247,11.5424810274955,10.9265684735799,11.0920729448401,10.7433025939594,12.1193998373742,20.5002491338765,19.7554337607734,14.8267893748879
Germany,DEU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,40.3829804494726,42.7638081467442,40.9836044274697,44.6273106869489,43.3698621172147,44.1951828672747,43.2095233196711,43.4437017146107,43.3739364765621,44.9625923300105,45.6386266884719,46.6837541180325,47.4850792004793,49.2621883813349,52.2573130122096,53.5772857942157,55.3532847169414,56.66027307511,56.9261818779957,55.717253495214,60.129157863685,58.3336538337945,54.6781975961286
Germany,DEU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,38.6136270498802,41.1571980968426,38.9523121643141,37.497508783259,36.8902034339411,37.3918309104299,37.7916455799702,36.6916761629435,36.1746824376987,38.9274456410505,38.9872085372339,40.0195958191767,41.5808519340254,43.289441188133,44.0779430534992,46.7145837336885,48.6274574129087,49.5009346114081,49.3384314561376,49.9826481605171,57.7828925904212,53.0586847994819,47.0561491453049
Ghana,GHA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,10.5609590597778,10.6915844617709,11.0987379361544,10.906329362001,10.7060587224396,8.57101082658208,13.5685506849389,23.560711031094,24.8369407997982,27.3938581621792,25.5059131742098,27.5917082493337,41.1419895252818,32.6083625369356,21.7309040011562,78.3236969591261,72.4975343173441,79.0010649001791,81.0064569552131,80.0633655433144,80.23378695242,70.4670314981741,..
Ghana,GHA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.7246314950188,21.9537157217373,23.8099386104427,33.9982747778135,29.721816078159,17.4586472659224,19.9620800183697,17.4706683846843,13.9010784529451,29.5806728335326,25.264096752285,22.0755597974879,33.9557667372637,42.3932572531867,42.8803351206485,58.1406948232029,59.3081340620667,65.7948466923408,70.4264796928486,74.4593035855765,74.2690907450093,67.5545041039773,..
Gibraltar,GIB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,9.33970441057056,10.0060568867917,9.47098061836729,9.68571719098179,10.4390345208364,8.54874423579338,8.36405696266944,8.64050111018277,8.43127698317583,9.88439602893676,10.8200291939122,12.1140695229556,11.2589703680841,11.2077391608104,12.2402414529813,10.3739149353241,11.499982309303,11.319348120939,10.2987603475531,9.96596215129711,17.3453950806378,13.0960217115475,11.1709407279626
Greece,GRC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,18.532650409459,17.452752563332,19.7147343905857,20.4682319853548,21.8569117609255,19.5429706194926,20.8082049948978,21.2700078540992,21.5055048929122,24.5020065401218,22.3069479871194,21.6619991705571,20.5215924165882,19.2501592511165,23.1247624649425,15.1266923779192,16.2552319331583,17.9272115168648,17.2010480222022,17.7382678712345,21.0279390017055,16.8015730457737,14.8028286774385
Greenland,GRL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,30.6272108384082,26.4553187896469,17.0530996448473,12.1970066016025,11.250731792621,16.0116053250659,15.2582542606947,13.2506500098846,14.2179528118585,16.2042579225004,15.7802709056497,15.2911295277828,13.7412207071484,14.1600613305643,4.41677049184496,4.24126975966063,4.77046857982749,5.7565345364068,4.96690181341566,4.45922842331599,51.0732175320507,49.576786244847,..
Grenada,GRD,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,41.1140675814334,41.340501677854,47.7349390815498,26.7754336391953,26.9191881922818,19.1243360222065,21.2368349485003,19.4576885016441,23.5939695598759,25.2847600871018,21.5197873793936,21.3148419715345,19.6701727991763,19.6794064788983,34.6718006139816,40.4407873424276,42.0636360586088,37.319572645565,35.6817392149487,31.2626123112032,39.1156846577313,45.8742460577344,..
Guam,GUM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,45.1258154706431,47.7705590038637,45.2002975293449,44.3745438184568,21.1371698856918,21.0496151956771,20.8197418805843,20.8608658062126,32.6693900413892,34.6294224088273,39.30529330408,40.1053747470453,43.8105590456212,43.328581169041,45.4547801061577,44.0138931845362,45.5041145243327,48.5578543794333,49.4839529463053,48.0884635739051,63.928848353621,61.2406802394723,57.8309652558694
Guatemala,GTM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,14.8190621814475,11.9283055474347,10.1542365107255,6.53443473023843,5.97871216124405,5.89305711086226,6.58164427237531,6.33614278631632,14.8574023420943,18.3469565697628,17.6372560454745,18.0038405050675,17.4451971295386,17.1295921675025,17.846183697825,19.6254506245609,19.0812595142654,18.1644789626867,19.4425375047409,18.8675055602619,25.0733508236109,20.8817618041836,18.1473323332203
Guinea,GIN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,30.3642138922312,18.2152269488111,53.271484375,75.0153587242394,77.8429455848811,62.2857142857143,75.072770574226,85.1213427080971,85.7248364633889,64.7322763984445,74.4981901941428,78.8213627992634,80.4169339320077,82.9532625874915,47.8160300270997,56.1808918234684,22.9860507151761,37.3376623376623,78.5862785862786,83.570979240931,84.559617461052,13.0492091388401,61.4341339633373
Guinea,GIN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.755616904356,37.3092799471927,43.8387136480542,47.3181193082274,29.9704724409449,32.5075810590156,26.7276081851728,45.8343003016941,27.199820116924,50.7069605805594,32.1456235476375,31.4332647319827,51.4520349213751,46.6230582754371,36.4409624051612,25.5207435813627,14.29007393776,30.4377175682652,38.1329252844009,38.9160242452775,54.1894839428253,10.6497095143698,20.0739759302197
Guinea-Bissau,GNB,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,21.2945231711987,52.0538566864444,32.5242718446601,41.0039113428944,54.4821940237414,13.9586823003909,10.4821802935012,11.9259766963673,53.2810047095762,57.3581351542266,66.0473549280123,65.5583122007489,52.5980753415147,51.4062788898402,41.9153762698492,36.274459174665,39.7858337263644,37.3601671990099,44.5882289015119,60.5337617725967,38.8797151555807,..
Guinea-Bissau,GNB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,0.978050209582477,22.3756019261639,2.54798464491367,15.094844900692,11.3700372490233,0.889103648224179,3.94196951934342,3.95632777647329,28.4801892371378,38.0398009950249,20.8380202534544,24.3059682944487,28.8182386301535,16.4575873086538,21.486758092349,18.6560293514921,18.9166443087899,21.8500121846906,14.8602117505278,18.4721565574302,21.6246538820926,..
Guyana,GUY,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,42.409923213231,50.6395348837209,59.1990713871155,70.2168367346939,74.5209549203508,66.3648167935834,64.4218525642762,61.2838857817082,55.6612499106895,62.5546137330783,51.0575290107104,51.0005563334348,59.5980127031962,32.6006436334932,28.5830806700488,26.5077773391942,18.8298945177978,28.7966433328723,66.1685759618085,77.5464076412356,73.1864718406362,49.1493602934249,..
Guyana,GUY,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.6086956521739,34.7193347193347,40.1430030643514,39.8605461940732,47.1640942636376,34.3609220920798,38.325380882335,39.140820212887,36.7268037769481,42.1417594595255,38.9893445493444,34.0001770587306,38.4505986383736,40.9823558954689,33.64865006581,33.4480605772871,48.4333216657493,53.9937714056915,57.8474197088982,62.7096544006046,79.2233385930903,71.1417133855808,..
Haiti,HTI,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,18.9873417721519,14.6341463414634,13.432716197804,16.1740198228226,16.4373015109229,14.7330045035385,9.75417472944886,6.33847975139348,3.41256069578431,2.99968465114313,4.72554844624997,6.31767274716721,9.32638996668624,8.1958913085796,8.64498152052224,8.38478849823179,3.84666447295622,3.94638647427662,4.40397077668425,4.32591470595699,1.66454932076147,1.97560835307264,..
Haiti,HTI,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,2.59259259259258,1.98452073824173,1.85391914520373,1.53255155681359,10.1869492736366,47.2618822192767,37.0440021591879,5.06421868957236,7.3621627023447,7.50407418187403,9.93341813232119,6.32627746659618,8.82886594096769,37.0500892946323,28.3562944801971,23.4248270015287,32.0714168811143,32.6141439080119,26.0506402309306,21.4641740587352,26.1991431672353,33.7819674224777,..
Honduras,HND,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,72.4050752804118,72.6959300482179,72.7314545489189,68.4143404591076,70.1374928475066,69.4708047961526,68.2582406641577,66.1562725559317,65.1490302247169,62.0049182798314,65.8624147201326,66.7622336637895,65.6393052680173,69.038918212773,68.8462272389345,72.699143391244,74.2780920461673,72.2232861178474,73.2713302979085,76.1363546922608,86.7427448551897,83.5877834671639,76.4899127310844
Honduras,HND,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,20.6764506765823,20.0472828533245,17.3581466716943,15.3483572120365,14.3163287190517,13.8285989551093,10.500067359954,11.2176840081,10.6640759982417,11.5039286050664,9.85060363676961,10.5398807387052,9.99918259967555,12.6834359797801,15.6830230232043,14.3218956442121,16.281167446063,22.9551903782662,22.2285200795111,22.3434924242251,29.5795156083284,21.1439513148649,18.2374204734356
"Hong Kong SAR, China",HKG,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.8882224738993,25.762571607647,23.5225866743567,25.2994732038158,22.662186694804,20.6588873227669,19.247371946605,18.3124291360009,18.5760369185046,19.4986377779803,17.983902357339,16.9067794019586,17.0932519293525,16.2139311036187,16.5088568820258,17.111827135715,18.4185465030278,17.9192290905632,17.2170541841079,18.1179049740023,25.5750144542973,24.2302161626849,23.0018411235993
"Hong Kong SAR, China",HKG,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,53.6326577254442,52.9927136374262,52.6259760240658,53.1972860986237,50.9911926398295,52.6275873436682,54.0395105605754,51.2419766900716,49.5156867556018,46.6579461939027,46.2035793339121,43.3234655516363,42.9655076839399,40.1746090877428,37.2945127158496,36.9121809332067,36.4829197399833,35.8671360342322,35.3500099429346,34.1420665201278,46.66496624368,46.8949182492537,44.6536848607151
Hungary,HUN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,37.3914535364492,39.8130192306139,45.4363635695098,47.3370374489873,49.8555681339202,47.2072989199759,45.9350722325462,49.1987464253858,45.5638611911203,45.8375078513215,48.5409008954361,49.6018988894533,50.9637609502087,50.223250219942,50.3402946820693,50.5404589197767,50.8977312129471,51.0759726404401,50.5240342384046,48.8553901647378,60.2023636775174,57.6679574108,51.2406441846237
Hungary,HUN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,44.3532179945456,48.3301231101833,49.3877178686103,51.3428825786954,55.228728784188,56.6292615436901,59.5484716228309,60.6345424049393,58.3902838653102,61.9715786074783,60.445353078905,61.1197657044162,61.7131089650316,63.893259682703,62.435482880322,62.1829752263607,60.2230907132271,59.5851614428697,58.0133374481011,59.5330876947681,65.4365416629533,62.7869797623932,55.3645437802501
Iceland,ISL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,31.9024449255208,32.9791737885636,30.5317170570819,28.2939986938077,28.4549002962237,24.8867486244512,23.3407900621895,18.5538255903646,15.475633350347,13.315863657061,18.3446121269266,40.8759631500107,31.3452777604397,24.0463287388772
Iceland,ISL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,40.4981685030482,37.4830129418891,34.3817294258961,36.1921663552475,36.0990526656709,38.6710795488482,37.9425463357347,36.2006855512854,32.6753588804962,33.1430489743993,34.6126884526295,52.1781944531081,49.7959798421754,42.0330271643434
India,IND,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,60.8831614450977,61.9725575699599,63.9462939319824,63.0040094346693,67.4885661357342,68.9223934840698,69.9915422033212,70.0531446365664,71.1473227401332,70.2652663711083,69.6530257487833,67.9256534305182,70.2904168687544,70.5232909745437,70.4858746094959,72.6035402764256,72.2069482874813,72.2272050568236,72.7978240190186,72.3557466374061,80.1061554239421,80.7521460708341,77.4558999505325
India,IND,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.3708387229163,28.1170408518444,30.982780062702,39.8093552164453,40.510424911106,35.1764240735045,36.8971694718315,34.1830456963475,48.2492962870844,51.3533487388245,57.816711412884,49.5115877502711,56.0301577776844,57.9410784948127,54.7809122412646,57.7808244339674,61.3569272813627,61.0358569006147,61.8427982039526,60.5409331151322,66.0857012970637,61.7036902588409,55.8531026749458
Indonesia,IDN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,1.62032643072568,1.51078428598572,2.66252127173411,4.81584009094678,40.6593122162571,38.7297076915009,22.4385528976135,25.4957966295363,21.2159006493961,28.5010986622724,37.7413245230331,44.0457505264381,46.2698785739451,41.7532398009549,37.6049551573414,32.7476376004827,32.90513366472,29.7227579020433,31.6522211863166,30.4706447143255,53.8375042099315,63.7637269294334,45.2173994347747
Indonesia,IDN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,50.785565189122,51.2235385257277,47.8091094397849,52.211846428442,51.8590529718365,45.8145102915028,39.3662018780743,36.5180324603156,27.449228889665,40.7566181022044,35.2443161625337,34.3676398379175,37.3867668337695,36.1657567767015,35.7809896899881,39.5842869235847,39.5995777826641,37.5317339453604,34.6781258584602,36.9796726958043,54.3289700779806,55.8115830474777,45.2132370801918
"Iran, Islamic Rep.",IRN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2.94767870302137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,1.07799619530755,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,0.143884892086334,0,5.33841754051477,2.02562049639711,3.86705202312137,5.96152971670229,5.83603520148216,12.7963869025216,24.2056593304975,33.4567758361301,34.503173828125,30.1471986611388,36.4342001352992,43.5830741683159,38.4585675664078,60.054308989567,49.7097921737502,..
Iraq,IRQ,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,22.0305560162916,21.3980397224597,13.9461306447871,4.63601104941543,1.21291241395679,3.10837679439534,5.9245630174793,4.08727719729563,7.95440752322106,11.2057836302608,6.27894453419493,6.6174582111594,6.75446522508695,8.14337925217879,5.42263837898899,5.4373971851581,6.95886852177641,..
Ireland,IRL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,59.4795350358344,58.344858208473,60.1642181575814,63.4726182387687,67.3203378648775,68.7260558680838,70.4207678933589,67.4924427068941,69.855314436704,71.8420935111156,71.8989088286847,74.3600306138753,76.2378849575604,79.5924963950662,81.6500921853883,86.0601553896942,86.1240824255159,85.3435754632358
Ireland,IRL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,72.9961050863632,70.8207241629337,70.8782767386264,73.800708133152,76.2493157687054,78.0579212611544,79.3345892262708,78.8780102551072,79.1834290215719,80.6843952371551,83.9849791036763,86.6277311815674,86.1440935024301,84.6070658751345,88.4534636163493,89.9245645751177,87.5451510065405,86.6340775017159
Isle of Man,IMN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
